url_id,Second,Actions_id
BCiuXAuCKAU,902,[14]
BCiuXAuCKAU,903,[10]
BCiuXAuCKAU,904,[10]
BCiuXAuCKAU,905,[12 26 80]
BCiuXAuCKAU,906,[14 74]
BCiuXAuCKAU,907,[12 17]
BCiuXAuCKAU,928,[14]
BCiuXAuCKAU,935,[12 80]
BCiuXAuCKAU,936,[12]
BCiuXAuCKAU,945,[14]
BCiuXAuCKAU,951,[12 17]
BCiuXAuCKAU,952,[ 1 17]
BCiuXAuCKAU,955,[11 17]
BCiuXAuCKAU,956,[11 17]
BCiuXAuCKAU,961,[11 17 80]
BCiuXAuCKAU,962,[11 17 49 80]
BCiuXAuCKAU,963,[11 17 49]
BCiuXAuCKAU,964,[11]
BCiuXAuCKAU,967,[11 17 49]
BCiuXAuCKAU,968,[11 17 49]
BCiuXAuCKAU,986,[11 28]
BCiuXAuCKAU,987,[11 28]
BCiuXAuCKAU,992,[14 17]
BCiuXAuCKAU,993,[14]
BCiuXAuCKAU,994,[14 17]
BCiuXAuCKAU,995,[14 17]
BCiuXAuCKAU,996,[14 17]
BCiuXAuCKAU,997,[14 17]
BCiuXAuCKAU,998,[14]
BCiuXAuCKAU,999,[14]
BCiuXAuCKAU,1002,[12 17 37]
BCiuXAuCKAU,1003,[12 37]
BCiuXAuCKAU,1005,[12]
BCiuXAuCKAU,1009,[14 17]
BCiuXAuCKAU,1010,[14]
BCiuXAuCKAU,1011,[12]
BCiuXAuCKAU,1012,[12 17 37]
BCiuXAuCKAU,1013,[12 17 37]
BCiuXAuCKAU,1014,[12 59]
BCiuXAuCKAU,1015,[14 17]
BCiuXAuCKAU,1016,[14 17 80]
BCiuXAuCKAU,1017,[14 17]
BCiuXAuCKAU,1018,[12 17 37]
BCiuXAuCKAU,1019,[12 37]
BCiuXAuCKAU,1020,[12]
BCiuXAuCKAU,1021,[14]
BCiuXAuCKAU,1024,[14]
BCiuXAuCKAU,1025,[14]
BCiuXAuCKAU,1026,[14 17]
BCiuXAuCKAU,1027,[14]
BCiuXAuCKAU,1028,[14 17]
BCiuXAuCKAU,1029,[14 17]
BCiuXAuCKAU,1030,[14 17 38]
BCiuXAuCKAU,1033,[14 17]
BCiuXAuCKAU,1034,[14 17]
BCiuXAuCKAU,1038,[14]
BCiuXAuCKAU,1047,[12]
BCiuXAuCKAU,1048,[12]
BCiuXAuCKAU,1049,[12]
BCiuXAuCKAU,1053,[12 80]
BCiuXAuCKAU,1057,[12 80]
BCiuXAuCKAU,1058,[12 80]
BCiuXAuCKAU,1061,[14 80]
BCiuXAuCKAU,1065,[14]
BCiuXAuCKAU,1066,[14]
BCiuXAuCKAU,1067,[12 80]
BCiuXAuCKAU,1072,[12]
BCiuXAuCKAU,1073,[12 80]
BCiuXAuCKAU,1074,[12 17]
BCiuXAuCKAU,1075,[14]
BCiuXAuCKAU,1076,[14]
BCiuXAuCKAU,1077,[12]
BCiuXAuCKAU,1078,[12 17]
BCiuXAuCKAU,1079,[12]
BCiuXAuCKAU,1080,[12]
BCiuXAuCKAU,1087,[14]
BCiuXAuCKAU,1088,[14]
BCiuXAuCKAU,1092,[14 17 79 80]
BCiuXAuCKAU,1093,[12 17 79]
BCiuXAuCKAU,1094,[12 17 79 80]
BCiuXAuCKAU,1095,[12 17 79 80]
BCiuXAuCKAU,1096,[12 17 74 79]
BCiuXAuCKAU,1097,[12 17 74 80]
BCiuXAuCKAU,1098,[14 17]
BCiuXAuCKAU,1100,[14]
BCiuXAuCKAU,1101,[12 17 38]
BCiuXAuCKAU,1102,[12 17]
BCiuXAuCKAU,1104,[14]
BCiuXAuCKAU,1105,[14 17]
BCiuXAuCKAU,1106,[14]
BCiuXAuCKAU,1107,[14]
BCiuXAuCKAU,1108,[12]
BCiuXAuCKAU,1109,[12 17]
BCiuXAuCKAU,1110,[12 17]
BCiuXAuCKAU,1111,[11]
BCiuXAuCKAU,1112,[11 17]
BCiuXAuCKAU,1113,[11 17]
BCiuXAuCKAU,1114,[11 15]
BCiuXAuCKAU,1115,[11 15]
BCiuXAuCKAU,1116,[11 15]
BCiuXAuCKAU,1117,[11 15]
BCiuXAuCKAU,1118,[11 15]
BCiuXAuCKAU,1119,[11 15]
BCiuXAuCKAU,1120,[11 15]
BCiuXAuCKAU,1121,[11 15]
BCiuXAuCKAU,1122,[11 15]
BCiuXAuCKAU,1123,[11 15]
BCiuXAuCKAU,1124,[11 15]
BCiuXAuCKAU,1125,[11 15]
BCiuXAuCKAU,1126,[15]
BCiuXAuCKAU,1127,[11 15]
BCiuXAuCKAU,1128,[11 15]
BCiuXAuCKAU,1129,[11 15]
BCiuXAuCKAU,1130,[11 15 17]
BCiuXAuCKAU,1131,[11 15]
BCiuXAuCKAU,1132,[11 15]
BCiuXAuCKAU,1133,[11 15]
BCiuXAuCKAU,1134,[11]
BCiuXAuCKAU,1135,[11 47 79]
BCiuXAuCKAU,1136,[11]
BCiuXAuCKAU,1137,[11]
BCiuXAuCKAU,1138,[6]
BCiuXAuCKAU,1141,[14 17]
BCiuXAuCKAU,1142,[14 17]
BCiuXAuCKAU,1143,[14]
BCiuXAuCKAU,1144,[14 17]
BCiuXAuCKAU,1149,[14 17]
BCiuXAuCKAU,1158,[12 74]
BCiuXAuCKAU,1166,[11]
BCiuXAuCKAU,1168,[12]
BCiuXAuCKAU,1169,[11 74 80]
BCiuXAuCKAU,1172,[11 79 80]
BCiuXAuCKAU,1173,[11 79 80]
BCiuXAuCKAU,1175,[11 79 80]
BCiuXAuCKAU,1176,[11 80]
BCiuXAuCKAU,1177,[11 79]
BCiuXAuCKAU,1178,[11 79 80]
BCiuXAuCKAU,1179,[11 79 80]
BCiuXAuCKAU,1180,[11 74]
BCiuXAuCKAU,1181,[11 79]
BCiuXAuCKAU,1182,[12 79]
BCiuXAuCKAU,1183,[12 79]
BCiuXAuCKAU,1184,[12 80]
BCiuXAuCKAU,1185,[12 80]
BCiuXAuCKAU,1186,[12 79]
BCiuXAuCKAU,1187,[14 80]
BCiuXAuCKAU,1189,[12]
BCiuXAuCKAU,1190,[12]
BCiuXAuCKAU,1191,[12 79]
BCiuXAuCKAU,1192,[12 79]
BCiuXAuCKAU,1193,[12 79]
BCiuXAuCKAU,1194,[14 17 79]
BCiuXAuCKAU,1195,[14 79]
BCiuXAuCKAU,1196,[14]
BCiuXAuCKAU,1197,[14]
BCiuXAuCKAU,1198,[14]
BCiuXAuCKAU,1199,[14]
BCiuXAuCKAU,1200,[12]
BCiuXAuCKAU,1201,[12]
BCiuXAuCKAU,1202,[12 17 79]
BCiuXAuCKAU,1203,[12 79]
BCiuXAuCKAU,1204,[12 79]
BCiuXAuCKAU,1205,[14 79]
BCiuXAuCKAU,1206,[14 79]
BCiuXAuCKAU,1207,[14 79]
BCiuXAuCKAU,1208,[12 74]
BCiuXAuCKAU,1209,[14 79]
BCiuXAuCKAU,1210,[12]
BCiuXAuCKAU,1211,[12 79 80]
BCiuXAuCKAU,1212,[12 79 80]
BCiuXAuCKAU,1213,[14 79]
BCiuXAuCKAU,1214,[14 79]
BCiuXAuCKAU,1215,[14 79]
BCiuXAuCKAU,1216,[12]
BCiuXAuCKAU,1217,[12]
BCiuXAuCKAU,1218,[12]
BCiuXAuCKAU,1219,[14]
BCiuXAuCKAU,1220,[14]
BCiuXAuCKAU,1221,[14]
BCiuXAuCKAU,1222,[14 17 79]
BCiuXAuCKAU,1223,[14 79 80]
BCiuXAuCKAU,1224,[14 79 80]
BCiuXAuCKAU,1233,[12 74 80]
BCiuXAuCKAU,1235,[12 74 80]
BCiuXAuCKAU,1239,[12 17 79 80]
BCiuXAuCKAU,1243,[12 74]
BCiuXAuCKAU,1244,[12 74 80]
BCiuXAuCKAU,1251,[14 79]
BCiuXAuCKAU,1252,[12 79]
BCiuXAuCKAU,1253,[12 79]
BCiuXAuCKAU,1254,[12]
BCiuXAuCKAU,1255,[14 79]
BCiuXAuCKAU,1256,[14 79 80]
BCiuXAuCKAU,1257,[14 79 80]
BCiuXAuCKAU,1260,[12 17 79 80]
BCiuXAuCKAU,1261,[14 79]
BCiuXAuCKAU,1263,[14 79]
BCiuXAuCKAU,1264,[14 79]
BCiuXAuCKAU,1265,[14 79]
BCiuXAuCKAU,1266,[12]
BCiuXAuCKAU,1267,[12]
BCiuXAuCKAU,1268,[14]
BCiuXAuCKAU,1269,[14 17]
BCiuXAuCKAU,1270,[14 17]
BCiuXAuCKAU,1271,[14]
BCiuXAuCKAU,1272,[14 17]
BCiuXAuCKAU,1273,[11 17]
BCiuXAuCKAU,1274,[11 17 79]
BCiuXAuCKAU,1275,[11 17 79]
BCiuXAuCKAU,1276,[11 17 79]
BCiuXAuCKAU,1277,[11 17 79]
BCiuXAuCKAU,1278,[11 79]
BCiuXAuCKAU,1279,[11 17 79]
BCiuXAuCKAU,1280,[11 79]
BCiuXAuCKAU,1281,[11 17 79]
BCiuXAuCKAU,1282,[11 17 79]
BCiuXAuCKAU,1283,[11 17 79 80]
BCiuXAuCKAU,1284,[12 17 80]
BCiuXAuCKAU,1285,[14 17 79]
BCiuXAuCKAU,1286,[14 79 80]
BCiuXAuCKAU,1287,[14 17 79 80]
BCiuXAuCKAU,1290,[12 79 80]
BCiuXAuCKAU,1299,[12 17 74]
BCiuXAuCKAU,1301,[12]
BCiuXAuCKAU,1302,[12 63]
BCiuXAuCKAU,1303,[12]
BCiuXAuCKAU,1304,[11 66]
BCiuXAuCKAU,1323,[14 17]
BCiuXAuCKAU,1325,[14 17]
BCiuXAuCKAU,1330,[14 17]
BCiuXAuCKAU,1331,[14 17]
BCiuXAuCKAU,1332,[14 17]
BCiuXAuCKAU,1333,[14 17]
BCiuXAuCKAU,1334,[12 17]
BCiuXAuCKAU,1335,[12 17]
BCiuXAuCKAU,1336,[12 17]
BCiuXAuCKAU,1337,[12 17]
BCiuXAuCKAU,1338,[14 17]
BCiuXAuCKAU,1339,[14 17]
BCiuXAuCKAU,1344,[11 79 80]
BCiuXAuCKAU,1360,[11]
BCiuXAuCKAU,1361,[11]
BCiuXAuCKAU,1362,[11 79]
BCiuXAuCKAU,1363,[11 79]
BCiuXAuCKAU,1364,[12 17 79]
BCiuXAuCKAU,1365,[12 17 79]
BCiuXAuCKAU,1366,[12 17 79]
BCiuXAuCKAU,1367,[12 17 79]
BCiuXAuCKAU,1368,[14 17 74]
BCiuXAuCKAU,1369,[11 79]
BCiuXAuCKAU,1370,[11 79]
