url_id,Second,Actions_id
YYWdB7h1INo,940,[14]
YYWdB7h1INo,941,[14 30]
YYWdB7h1INo,942,[ 1 17]
YYWdB7h1INo,943,[ 1 60]
YYWdB7h1INo,944,[ 1 60]
YYWdB7h1INo,945,[ 1 17 60]
YYWdB7h1INo,946,[ 1 59]
YYWdB7h1INo,947,[ 1 55 59]
YYWdB7h1INo,948,[ 1 59]
YYWdB7h1INo,953,[11]
YYWdB7h1INo,954,[11]
YYWdB7h1INo,955,[11]
YYWdB7h1INo,956,[11 42]
YYWdB7h1INo,957,[11 42  8]
YYWdB7h1INo,958,[11 42]
YYWdB7h1INo,959,[11 61 79]
YYWdB7h1INo,960,[11]
YYWdB7h1INo,961,[11]
YYWdB7h1INo,964,[14 38]
YYWdB7h1INo,965,[14 17]
YYWdB7h1INo,966,[12 17 44]
YYWdB7h1INo,967,[14 17]
YYWdB7h1INo,968,[12 17]
YYWdB7h1INo,969,[12 17]
YYWdB7h1INo,979,[12]
YYWdB7h1INo,980,[12]
YYWdB7h1INo,981,[12 17 79]
YYWdB7h1INo,982,[12 17]
YYWdB7h1INo,983,[12 17]
YYWdB7h1INo,984,[12 17]
YYWdB7h1INo,985,[12 17]
YYWdB7h1INo,986,[12 17 79]
YYWdB7h1INo,987,[12 17 79]
YYWdB7h1INo,988,[12 42 79]
YYWdB7h1INo,989,[12 17 79]
YYWdB7h1INo,990,[12 17 79 80]
YYWdB7h1INo,991,[12 17 79]
YYWdB7h1INo,1002,[12 17 74 80]
YYWdB7h1INo,1003,[12 42 80]
YYWdB7h1INo,1004,[12 17]
YYWdB7h1INo,1005,[12 17]
YYWdB7h1INo,1006,[12 17]
YYWdB7h1INo,1007,[12 17]
YYWdB7h1INo,1008,[12 17]
YYWdB7h1INo,1009,[ 1 42 47]
YYWdB7h1INo,1010,[1]
YYWdB7h1INo,1011,[12 22]
YYWdB7h1INo,1012,[12 22]
YYWdB7h1INo,1013,[10 17 22]
YYWdB7h1INo,1014,[10]
YYWdB7h1INo,1018,[14 38 79]
YYWdB7h1INo,1019,[12 17 79]
YYWdB7h1INo,1020,[ 1 17]
YYWdB7h1INo,1021,[ 1 17]
YYWdB7h1INo,1022,[ 1 38]
YYWdB7h1INo,1023,[12 17 79]
YYWdB7h1INo,1024,[14 22]
YYWdB7h1INo,1025,[14 22]
YYWdB7h1INo,1027,[12 22]
YYWdB7h1INo,1034,[11 61]
YYWdB7h1INo,1035,[11 61]
YYWdB7h1INo,1037,[11 61]
YYWdB7h1INo,1038,[11 61]
YYWdB7h1INo,1040,[11 61]
YYWdB7h1INo,1041,[11 61]
YYWdB7h1INo,1042,[11 61 74]
YYWdB7h1INo,1046,[11 61]
YYWdB7h1INo,1050,[11 74 80]
YYWdB7h1INo,1053,[11 61]
YYWdB7h1INo,1072,[11 61]
YYWdB7h1INo,1074,[11 61]
YYWdB7h1INo,1078,[11 79]
YYWdB7h1INo,1079,[11 79 80]
YYWdB7h1INo,1080,[11 12 17 44 79]
YYWdB7h1INo,1091,[11 61]
YYWdB7h1INo,1095,[11 61]
YYWdB7h1INo,1098,[11 61]
YYWdB7h1INo,1103,[11 61]
YYWdB7h1INo,1109,[11 61]
YYWdB7h1INo,1112,[11 12 61]
YYWdB7h1INo,1115,[11 61]
YYWdB7h1INo,1116,[11 61]
YYWdB7h1INo,1119,[11 61]
YYWdB7h1INo,1133,[11 12 61]
YYWdB7h1INo,1134,[11 61 74]
YYWdB7h1INo,1135,[11 61]
YYWdB7h1INo,1137,[11 61]
YYWdB7h1INo,1139,[11 61]
YYWdB7h1INo,1140,[11 61]
YYWdB7h1INo,1146,[12 61]
YYWdB7h1INo,1149,[61]
YYWdB7h1INo,1155,[11 61]
YYWdB7h1INo,1157,[11 61]
YYWdB7h1INo,1160,[11 61]
YYWdB7h1INo,1166,[11 61]
YYWdB7h1INo,1167,[11 61]
YYWdB7h1INo,1170,[11 17 79]
YYWdB7h1INo,1172,[11 17 44 79]
YYWdB7h1INo,1175,[11 61]
YYWdB7h1INo,1178,[11 61]
YYWdB7h1INo,1184,[11 61]
YYWdB7h1INo,1188,[11 61]
YYWdB7h1INo,1191,[11 61]
YYWdB7h1INo,1194,[11 61]
YYWdB7h1INo,1197,[11 61]
YYWdB7h1INo,1203,[11 12 61]
YYWdB7h1INo,1214,[11 17 61]
YYWdB7h1INo,1215,[11 61]
YYWdB7h1INo,1216,[11 61]
YYWdB7h1INo,1219,[12 74 79]
YYWdB7h1INo,1220,[12 79]
YYWdB7h1INo,1221,[12]
YYWdB7h1INo,1222,[11 80]
YYWdB7h1INo,1235,[11 74 80]
YYWdB7h1INo,1236,[11 74 80]
YYWdB7h1INo,1237,[11 79]
YYWdB7h1INo,1238,[11 79]
YYWdB7h1INo,1239,[11 79 80]
YYWdB7h1INo,1246,[12 79 80]
YYWdB7h1INo,1247,[12 79]
YYWdB7h1INo,1248,[12 79]
YYWdB7h1INo,1249,[12 79]
YYWdB7h1INo,1250,[12 79]
YYWdB7h1INo,1251,[12 79]
YYWdB7h1INo,1252,[12 79]
YYWdB7h1INo,1253,[12 79]
YYWdB7h1INo,1254,[12 79]
YYWdB7h1INo,1255,[12 79]
YYWdB7h1INo,1256,[12 79]
YYWdB7h1INo,1257,[12 79 80]
YYWdB7h1INo,1265,[12 79 80]
YYWdB7h1INo,1266,[12 79 80]
YYWdB7h1INo,1267,[12 79]
YYWdB7h1INo,1268,[12 79 80]
YYWdB7h1INo,1269,[11 79 80]
YYWdB7h1INo,1270,[11 17 79 80]
YYWdB7h1INo,1277,[12 79 80]
YYWdB7h1INo,1283,[12]
YYWdB7h1INo,1284,[12 17]
YYWdB7h1INo,1303,[14]
YYWdB7h1INo,1308,[12]
YYWdB7h1INo,1309,[12]
YYWdB7h1INo,1310,[12]
YYWdB7h1INo,1311,[12]
YYWdB7h1INo,1312,[11 49]
YYWdB7h1INo,1313,[11 49]
YYWdB7h1INo,1314,[11 49]
YYWdB7h1INo,1315,[11 49]
YYWdB7h1INo,1316,[11 49]
YYWdB7h1INo,1317,[11 49]
YYWdB7h1INo,1318,[11 49]
YYWdB7h1INo,1319,[11 49]
YYWdB7h1INo,1320,[11 49]
YYWdB7h1INo,1321,[11 49]
YYWdB7h1INo,1322,[11 49]
YYWdB7h1INo,1323,[11 49]
YYWdB7h1INo,1324,[11 49]
YYWdB7h1INo,1325,[11 49]
YYWdB7h1INo,1326,[11 49]
YYWdB7h1INo,1327,[11 49]
YYWdB7h1INo,1328,[11 49]
YYWdB7h1INo,1329,[12 17]
YYWdB7h1INo,1330,[12 17]
YYWdB7h1INo,1332,[11 28]
YYWdB7h1INo,1337,[11 80]
YYWdB7h1INo,1338,[11 80]
YYWdB7h1INo,1341,[17 38  6]
YYWdB7h1INo,1342,[17 38  6]
YYWdB7h1INo,1343,[12 17 38]
YYWdB7h1INo,1344,[12 22 80]
YYWdB7h1INo,1352,[ 1 17]
YYWdB7h1INo,1353,[ 1 17]
YYWdB7h1INo,1360,[10 39]
YYWdB7h1INo,1361,[12 17 39]
YYWdB7h1INo,1363,[12 17]
YYWdB7h1INo,1364,[12 17 74]
YYWdB7h1INo,1365,[12 17]
YYWdB7h1INo,1366,[ 1 17 39]
YYWdB7h1INo,1368,[ 1 17]
YYWdB7h1INo,1369,[ 1 17]
YYWdB7h1INo,1374,[12 17]
YYWdB7h1INo,1375,[12 17]
YYWdB7h1INo,1376,[12 17]
YYWdB7h1INo,1377,[12 17]
YYWdB7h1INo,1378,[12 17 39]
YYWdB7h1INo,1379,[12 39]
YYWdB7h1INo,1380,[12 17 39]
YYWdB7h1INo,1381,[12 17 39]
YYWdB7h1INo,1382,[14 39]
YYWdB7h1INo,1409,[11 17 79]
YYWdB7h1INo,1410,[11 54 74]
YYWdB7h1INo,1415,[11 17 28 54]
YYWdB7h1INo,1490,[14 17]
YYWdB7h1INo,1493,[14 17]
YYWdB7h1INo,1494,[14 17]
YYWdB7h1INo,1496,[14 17]
YYWdB7h1INo,1502,[14 17]
YYWdB7h1INo,1527,[12 22]
YYWdB7h1INo,1528,[12 22]
YYWdB7h1INo,1544,[11 79 80]
YYWdB7h1INo,1545,[11 79 80]
YYWdB7h1INo,1550,[11 79 80]
YYWdB7h1INo,1551,[11 79 80]
YYWdB7h1INo,1558,[11 79 80]
YYWdB7h1INo,1559,[11 79 80]
YYWdB7h1INo,1567,[11 79]
YYWdB7h1INo,1568,[11 79]
YYWdB7h1INo,1569,[11 79]
YYWdB7h1INo,1570,[11 79]
YYWdB7h1INo,1571,[11 12 79]
YYWdB7h1INo,1572,[11 80]
YYWdB7h1INo,1583,[11 68 79 80]
YYWdB7h1INo,1584,[11 80]
YYWdB7h1INo,1591,[11 79 80]
YYWdB7h1INo,1592,[11 79 80]
YYWdB7h1INo,1597,[11 79 80]
YYWdB7h1INo,1602,[11 17 54 59 79]
YYWdB7h1INo,1603,[11 17 79]
YYWdB7h1INo,1604,[11 17 54 79]
YYWdB7h1INo,1605,[11 17 54 79]
YYWdB7h1INo,1606,[11 17 79]
YYWdB7h1INo,1608,[11 79]
YYWdB7h1INo,1609,[11 79]
YYWdB7h1INo,1610,[11 17 54 79]
YYWdB7h1INo,1611,[11 54 79]
YYWdB7h1INo,1612,[11 54 79]
YYWdB7h1INo,1613,[11 17 54 79]
YYWdB7h1INo,1614,[11 17 79]
YYWdB7h1INo,1615,[11 17 79]
YYWdB7h1INo,1616,[11 54 79]
YYWdB7h1INo,1617,[11 54 79]
YYWdB7h1INo,1618,[11 17 54 79]
YYWdB7h1INo,1619,[11 17 54 79]
YYWdB7h1INo,1620,[11 17 54]
YYWdB7h1INo,1621,[11 17 54]
YYWdB7h1INo,1622,[11 17 54 79]
YYWdB7h1INo,1623,[11 17 54]
YYWdB7h1INo,1624,[11 54 79]
YYWdB7h1INo,1625,[11 17 54 79]
YYWdB7h1INo,1626,[11 17 54 79]
YYWdB7h1INo,1627,[11 17 54 79]
YYWdB7h1INo,1628,[11 17 54 79]
YYWdB7h1INo,1630,[ 1 11 17 54 79 80]
YYWdB7h1INo,1633,[11 80]
YYWdB7h1INo,1634,[11 74 80]
YYWdB7h1INo,1638,[11]
YYWdB7h1INo,1639,[11 79]
YYWdB7h1INo,1640,[11 79 80]
YYWdB7h1INo,1644,[11 79]
YYWdB7h1INo,1645,[11 79]
YYWdB7h1INo,1646,[11 79]
YYWdB7h1INo,1655,[11 17 79 80]
YYWdB7h1INo,1657,[11 17 79]
YYWdB7h1INo,1658,[11 54 59 79]
YYWdB7h1INo,1659,[11 17 54 79]
YYWdB7h1INo,1660,[11 54 79]
YYWdB7h1INo,1686,[11 12 79 80]
YYWdB7h1INo,1687,[11 12 79]
